2187122775,19744665
92340590,612133269
357260,6325712581
818709531,23490754
362905,31558172
2988328,759853
57509563,497978564
9704439,37155003
78908406,17394553
61289,9443200689
732624278,9443714041
1580685,82861
4970582,6025136
2181271,743485
89629983,25265
2134730818,60424538
321099,6800682
34581,851235
6688508613,6407974
1205297,8618727
43594,85486
8962997,93578105
504227,544414358
38326749,21404
27024032,4462266
5009951,76075
5837242057,580303847
261907082,6020407035
716945,496232073
66011,408804
16697071,8628027570
698122,1966857509
802631,3277346219
86003,720224
5912657,363894
48384437,843433
1828272,76899249
65491190,2219255
799969,647667132
6278055,3522045168
732366662,2110539
145620935,719140
74549,9726096
3694808,393912
63450830,407300
2852132764,28728
4748967458,39148749
222747,106873521
2522216211,22300206
54723,89930
