99,43
92,9
32,34
10,20
32,50
33,99
60,21
95,18
13,15
65,91
72,60
17,71
84,46
38,32
75,34
90,23
65,32
92,85
8,52
50,84
66,43
44,60
79,59
80,11
20,10
48,65
6,85
5,77
72,74
47,17
46,92
82,13
47,87
86,75
52,44
94,96
70,74
11,61
80,87
64,48
75,31
50,71
73,25
81,35
44,65
13,30
99,14
24,33
78,33
13,24
85,85
80,14
57,21
29,22
75,16
100,95
0,40
54,4
44,8
36,97
12,73
7,33
55,77
74,42
39,24
37,84
38,28
8,14
42,36
100,29
40,100
79,40
36,96
27,61
15,58
40,14
46,76
6,20
9,57
41,94
46,66
49,16
18,29
94,64
63,98
93,72
96,0
56,34
15,68
53,71
77,45
51,7
31,13
25,23
88,95
15,69
63,71
95,41
20,41
47,43
82,18
65,8
64,66
80,57
55,44
72,86
15,81
36,64
51,8
92,68
9,33
13,55
22,73
43,9
72,100
10,58
27,10
12,23
26,1
2,69
47,30
52,13
76,20
98,46
36,65
67,76
65,92
67,75
14,83
61,86
69,67
57,57
42,14
30,41
62,73
100,4
70,71
61,77
78,14
31,86
41,6
58,67
96,91
53,2
85,73
50,97
16,56
49,23
27,55
89,55
85,66
63,13
27,9
2,73
79,57
7,76
42,40
5,47
34,0
55,81
75,78
45,36
74,67
74,79
71,4
5,88
15,47
40,1
65,90
82,12
79,27
80,67
57,89
89,89
10,28
53,62
74,90
25,62
15,50
90,85
55,54
53,56
83,73
93,79
43,74
50,86
27,48
0,29
97,21
33,21
63,95
38,63
20,13
11,26
29,86
39,30
71,92
42,40
19,6
11,68
3,33
26,72
32,68
20,32
45,56
34,67
8,52
76,70
84,75
100,15
15,87
75,1
80,34
96,94
10,28
73,89
58,22
38,30
32,18
18,44
96,95
32,65
68,66
31,44
47,82
94,76
46,27
0,47
69,66
13,52
29,32
74,93
83,60
20,6
82,92
74,39
65,7
50,76
71,71
75,33
56,46
54,26
96,66
64,7
29,87
8,85
22,61
84,83
99,24
34,92
57,43
31,9
31,62
36,51
84,22
39,61
63,76
28,27
98,67
1,41
9,46
98,72
33,25
66,62
39,11
77,58
9,10
45,62
91,29
3,95
1,43
22,78
61,77
86,89
65,29
17,75
66,100
61,26
28,38
63,76
63,94
54,25
54,58
77,89
26,88
87,21
97,38
62,53
9,72
55,49
29,50
14,54
22,53
56,36
57,15
4,100
7,9
69,97
46,56
19,0
36,57
55,100
5,72
99,91
18,63
90,85
19,41
18,99
67,42
96,9
95,95
49,37
79,78
51,81
17,37
32,82
75,62
10,51
61,84
63,25
61,62
96,20
31,98
44,81
23,10
82,16
7,67
96,11
46,22
63,14
43,54
96,1
29,78
97,24
20,57
99,90
29,18
23,29
1,69
80,55
31,53
4,77
46,17
54,14
15,23
64,89
81,89
48,55
74,7
62,27
83,80
57,1
29,54
51,6
97,97
67,46
19,13
24,60
100,81
1,32
83,93
54,13
11,7
1,58
87,4
95,92
47,56
92,38
13,35
16,66
35,23
93,33
55,55
12,31
34,24
81,60
40,5
42,24
51,39
16,23
52,98
32,27
49,83
98,34
35,20
75,72
32,79
64,36
94,88
95,5
74,71
3,60
92,23
3,51
85,90
90,35
92,28
47,76
30,42
84,27
98,14
34,24
50,39
90,1
97,18
46,46
73,58
69,79
20,15
27,55
78,1
75,39
89,6
80,64
0,84
52,81
9,48
97,73
63,99
26,88
21,85
48,7
49,82
8,45
41,17
87,7
88,21
9,84
95,100
61,74
33,16
59,1
59,22
42,74
65,43
21,4
47,60
29,95
8,27
39,75
57,81
50,30
10,35
48,4
97,68
0,77
78,83
56,92
70,68
76,33
72,28
34,15
47,76
100,38
30,6
82,19
69,37
0,5
27,34
77,93
26,72
87,48
19,38
80,87
58,35
38,26
43,78
2,40
54,83
20,19
35,21
43,59
65,65
81,73
75,90
82,76
93,48
43,22
68,6
7,58
24,64
96,36
44,39
40,3
95,100
5,93
9,60
72,63
88,38
59,68
51,85
22,35
61,24
48,16
73,19
84,60
3,69
84,45
56,80
89,33
56,13
70,41
91,86
83,12
91,60
85,98
35,97
54,13
61,19
28,93
72,92
65,52
26,68
39,19
71,21
42,91
74,40
79,87
50,75
13,9
39,100
56,38
41,20
100,26
25,20
27,9
4,15
62,78
18,38
91,51
8,98
22,99
64,47
27,65
77,12
20,10
51,29
78,2
13,62
86,98
26,62
58,50
85,93
19,90
38,60
61,43
81,69
61,13
71,86
83,65
