127,6239
8255,3218
4713,2938
6549,9814
5911,2411
1659,6600
2216,2663
4489,6777
8514,2638
1243,622
6432,8408
7873,8963
8752,7236
7650,1485
8023,1333
895,3743
3837,9618
7687,4799
4266,5752
3463,4438
7895,2368
924,9951
9892,8015
1542,1640
8734,7679
7118,919
1281,6798
8673,8166
2126,9373
4329,6886
88,466
4881,3872
9509,5812
8812,4047
4209,8708
6779,2855
2699,9137
3334,8237
7448,970
1744,7366
6359,2861
7994,3368
8568,1554
5907,9416
8780,9306
225,4969
9682,8544
5023,6362
2019,4167
4323,5346
8574,7108
5806,8951
6656,3861
4756,8271
4320,6228
5347,1975
5561,617
5170,975
2760,6789
34,9866
4527,3408
4487,457
3094,5151
8518,5274
2922,986
539,5031
2949,4650
2697,3790
8264,8561
4275,6438
8991,3959
2030,105
7898,8086
5141,8483
6563,3462
4545,3433
8988,3884
4586,9528
6337,2398
3036,8516
4685,7893
9746,4806
9719,3682
9337,2621
8510,7916
2882,7103
3078,5927
6307,4326
1442,4030
9838,3781
7154,6301
6950,9429
2662,9692
4951,684
3223,4743
6000,7574
1439,3556
8272,8934
8638,2061
6405,8450
6598,7134
5391,3046
4407,297
6321,922
5641,8650
4369,3018
9176,2
4985,7948
5292,6721
538,8300
3776,948
5973,5
8173,9485
1031,4328
5143,8713
897,4114
7456,8851
2309,2822
1596,1299
3064,1355
1715,3748
6354,961
5059,2846
5927,8069
4925,8715
4908,3994
1891,6884
6148,3780
6684,5893
379,9424
9345,9785
8025,3682
7828,9729
845,7754
8035,4125
9679,1216
2709,4191
9797,6807
7192,1541
5192,6992
2296,6292
7111,4657
9016,8902
5603,3526
6654,8760
1792,1002
7862,4395
7041,7770
5859,5196
3704,1366
2782,8146
228,3203
9551,7318
3995,4879
2464,2350
6756,4115
1321,7910
3525,1067
6749,3270
571,6713
2796,6606
5952,1357
7294,8818
9383,9652
5325,897
9650,9591
8866,7246
1272,3735
5269,5761
2835,3327
2289,4080
9055,8
7959,6455
4961,5417
8221,4604
8916,8209
7303,2271
6711,8981
7122,9665
9709,7346
195,3727
3427,9578
419,1347
9000,7211
3780,3731
9734,2669
9410,3339
5083,4343
4827,7398
9626,6483
6739,8998
539,6960
4664,6685
7413,827
6311,6103
3401,1993
5006,592
4992,2568
3994,3495
9554,6261
8047,8085
796,7011
6204,1226
5981,8121
8908,8611
4918,539
9977,953
4319,6258
6760,5528
9837,5227
5364,1187
4076,8499
7473,4555
5386,7148
6454,1267
6651,35
5366,7902
1312,3633
8355,1242
5309,1082
514,3398
7569,7602
5338,9010
7107,8756
3526,9300
2912,2977
9602,741
5821,1151
7139,5978
7617,6142
3558,6635
2604,7237
572,5065
5883,657
3595,74
2115,801
363,6834
5374,4350
6820,7865
4145,4533
2788,7308
1542,6619
5825,8955
6850,973
3489,9286
5013,5615
683,924
753,3411
4685,7465
4523,5470
997,4156
5972,7335
1926,8411
5349,9590
4669,263
2094,5078
3859,7481
3175,5163
2469,3981
1121,2352
1515,726
3651,5502
5951,493
4324,7594
8964,7041
9765,6693
97,6042
4153,6543
2144,591
8994,4962
867,7426
6879,5846
1861,1914
5595,8040
3248,9125
874,1850
6695,9032
6284,7161
8291,8386
5784,5553
8878,6386
4152,6650
6215,7647
6267,453
5117,8610
2114,437
6655,6233
7701,6652
5585,3575
1588,5234
4107,4616
5486,5694
7388,3417
7307,1939
7220,9352
5562,3654
5948,9594
5502,8146
5915,6834
4602,9238
8695,5228
9743,5571
5077,9660
1303,2033
3399,6915
9549,9813
8360,1864
2049,1389
8236,9193
9521,4687
5047,4653
1950,5659
5857,4559
5944,6122
3321,5362
5200,7078
6387,8231
2656,8372
1012,4910
8454,7835
2388,2983
5547,5101
9658,2888
5331,2805
3508,8628
6284,4663
9556,496
6181,2162
9973,1225
2598,9760
9209,8304
7438,18
5643,4866
3563,6280
5609,5786
5046,889
6808,4620
2037,7811
3160,7425
111,3743
2859,8934
1161,3764
6172,890
6334,3424
4238,1064
8925,367
2842,1415
4619,3001
3739,8731
1669,3855
