976818,704085
265796950,255694125
78018364,3087853
1498350,47494
103187,74364
335376265,6790322
79005527,849453519
54289,1575123048
34978,885209
29613545,91561846
7101784,699792189
9422878,83111
59800509,82219910
426210,351678274
545620,2927027463
53456420,65129512
26322116,2316095543
552777890,17909197
933048202,26169
5220391054,778260116
3628042129,422752303
96721,1124873655
240274961,793083
78730402,7480385
99673009,37158
60817983,318926665
498107061,83122
21830,29109
75079854,23854
1406676872,547401345
7691969,719968
14581711,358829
5989313,505324482
40443151,86744
27838818,551986
808604615,388633438
95832166,2312488
6658063,36698
8766393,2972980189
439385,34251999
8614682709,9180133774
63084,911354
425582,6039199
798568828,43254
558254,90411708
72122,75575734
34698592,420996806
8107953,2044269
8407635784,4616138891
20226746,60827
24728203,1952547225
2043423,941787
84644,65718
111726659,3939239779
8513484221,27034895
675743,76853
3880972777,633589
9692121,1652394
526513,6580670
787684,8538088191
8085845,341322
81470984,734966897
562688,70719
6335268,82078
840701666,36616
345259116,8379806457
818882034,8068910715
8204454606,7186030011
382794,364809634
31061,67386883
55392,137385131
521430279,3115946723
468665,98293295
95742,2259361
142746604,2857584
21032105,613290
4348682,1661702
73065360,27770
741987633,57266313
52114,36486
4815696636,14331748
532217,44144
17686689,302337
8363049,25140
862289,6928595
28430,8596486
8024459,460627747
7897584,567571589
306598,59727
8071203,1886019383
56820856,1425840875
40896,59314
130928,6419280
5910075,44505014
775843928,1300508
95848977,996338
89083460,67754217
48374166,32686269
8792585700,672005
790056,6193939591
1143548,98857204
7907106,9812313
8807794821,404494
42939966,3057454
5694384,266124
347181516,903784
9985608306,1663717
82819,523925
16063,4455242
5733937368,615939
