49,43
60,18
70,40
57,65
34,31
93,87
25,32
66,71
20,34
64,70
3,40
35,16
70,49
66,34
82,73
33,53
50,77
67,41
24,78
42,90
16,37
3,100
85,28
29,40
97,58
18,42
83,53
17,65
88,43
54,88
74,29
85,12
84,24
7,76
18,5
92,13
54,43
70,42
46,95
29,48
64,46
74,41
37,98
34,14
6,42
18,87
78,15
87,34
79,66
10,32
36,58
93,78
21,0
2,76
42,46
38,25
79,47
79,29
41,81
23,18
86,76
17,46
98,35
97,78
31,99
41,77
79,77
84,87
54,35
24,38
9,80
92,3
63,50
62,92
80,22
2,68
61,11
14,40
100,93
16,48
53,12
58,50
84,15
29,100
26,12
80,60
87,95
47,83
43,98
98,79
92,61
48,10
73,6
21,67
20,51
90,38
10,54
0,22
11,35
31,45
32,30
18,12
88,7
24,1
33,71
76,21
65,50
59,67
94,91
8,27
3,75
26,31
29,91
40,78
23,55
33,27
29,43
11,10
54,92
14,84
13,72
50,18
75,1
81,78
31,24
34,79
74,46
19,9
73,54
97,7
36,7
66,19
67,12
59,27
91,17
35,85
29,68
99,72
94,58
70,75
31,29
43,55
23,17
20,92
4,40
10,27
16,60
54,78
13,2
17,66
43,4
98,72
32,37
1,55
87,7
9,18
24,14
84,13
18,43
31,2
54,75
0,76
8,30
5,93
26,85
90,14
99,14
5,40
46,38
37,7
22,79
19,40
67,48
14,79
10,9
43,72
11,19
46,72
2,84
93,8
15,32
59,6
85,53
99,22
62,35
20,61
7,96
61,18
12,99
50,84
23,30
32,17
1,33
73,64
6,67
35,51
75,58
73,84
76,43
91,61
6,86
64,77
26,16
53,98
84,85
47,16
16,69
5,74
22,61
54,61
97,9
45,2
60,0
46,67
71,49
26,97
93,5
24,73
48,5
79,78
21,59
35,94
72,33
7,7
98,79
81,4
89,35
81,17
93,45
5,11
15,58
98,91
78,92
74,33
52,32
16,34
65,70
71,16
97,45
81,55
1,97
28,50
32,43
93,14
70,16
98,22
54,50
76,73
63,70
61,65
94,63
21,48
50,65
33,97
18,12
17,52
17,16
37,33
97,36
47,71
44,50
49,83
99,26
59,98
13,45
77,37
50,67
20,55
57,67
68,92
65,62
39,55
58,25
80,99
61,45
89,71
32,65
60,2
100,38
91,31
24,74
19,2
45,77
12,13
69,29
79,43
43,55
93,97
71,85
75,67
12,84
42,62
89,45
77,17
40,1
69,48
97,43
15,75
25,80
31,32
37,24
78,24
63,14
67,66
33,45
87,21
10,55
68,30
29,60
91,11
91,63
100,73
51,32
12,6
73,29
77,79
13,61
80,64
24,86
68,60
14,51
28,18
65,49
22,12
46,32
45,30
33,46
98,8
61,13
13,47
33,34
73,96
72,37
6,28
71,94
55,8
37,86
23,70
62,90
51,30
61,39
63,72
73,3
21,11
71,51
18,98
35,29
15,41
43,9
15,22
11,35
26,21
20,58
17,40
39,98
89,69
14,14
16,41
87,57
42,100
92,80
90,12
59,67
83,23
95,57
33,45
2,18
8,89
59,29
51,94
78,90
54,79
32,90
16,86
89,98
41,42
64,79
11,10
10,95
82,52
23,57
0,76
98,72
20,17
72,69
50,12
21,4
56,97
66,99
34,57
38,20
95,58
0,38
74,30
29,12
28,74
64,16
39,64
61,40
14,1
