401,465
286,936
210,888
648,561
254,534
166,490
994,480
916,163
513,558
465,639
569,297
401,838
852,24
911,9
543,597
17,974
125,448
783,650
462,142
734,179
153,418
841,640
506,519
223,844
817,569
892,714
279,152
561,837
788,890
334,821
950,779
93,990
473,272
970,574
29,293
781,761
574,940
379,56
744,555
440,786
416,957
44,22
67,976
941,471
696,447
74,752
559,512
939,259
608,978
310,268
222,145
845,53
927,442
713,890
516,456
456,639
913,71
941,134
52,660
529,819
649,159
20,989
146,20
450,571
411,208
619,474
260,403
202,85
340,757
375,431
411,656
389,650
310,307
737,723
585,354
750,466
276,827
17,772
433,937
509,224
474,875
984,391
841,232
352,18
660,382
596,663
311,176
550,230
756,934
517,86
521,183
491,408
115,628
337,765
918,940
197,133
42,670
12,176
969,705
577,696
972,130
699,190
91,786
43,29
71,975
989,146
507,765
601,920
754,322
146,579
150,50
781,382
349,639
231,890
952,726
241,579
433,358
290,362
339,848
689,427
187,297
831,772
692,505
471,232
468,757
552,237
663,376
296,93
643,909
12,846
943,54
965,615
534,497
559,821
938,43
308,393
908,250
276,353
479,224
934,857
602,791
659,495
816,677
378,639
722,794
991,594
506,159
134,655
264,668
996,23
241,196
443,650
540,50
823,539
411,38
752,35
262,428
713,674
695,546
902,359
289,106
102,864
549,320
273,235
21,625
539,256
353,77
646,611
140,82
809,30
578,528
806,582
903,567
130,431
445,141
594,607
795,255
985,236
772,172
185,611
402,296
458,427
188,367
184,416
450,975
411,260
275,214
245,247
335,34
860,117
678,710
691,725
681,42
611,572
582,827
196,664
355,155
996,553
569,185
858,797
552,966
434,332
204,234
555,307
292,493
316,663
790,457
45,845
806,792
897,864
720,743
412,619
673,935
909,346
439,124
710,763
629,549
383,324
360,462
265,763
951,447
622,16
934,125
960,607
759,458
457,71
987,0
150,436
374,650
912,148
573,253
62,144
835,463
641,812
883,729
974,95
183,754
10,421
117,696
858,899
428,703
171,817
993,308
350,2
539,1
429,754
679,954
434,539
914,207
814,791
91,364
748,86
26,662
46,167
725,585
699,213
343,481
858,387
959,366
20,646
733,275
285,900
424,165
154,467
124,150
394,226
564,631
713,112
95,771
915,436
154,772
190,376
135,697
894,155
357,809
662,971
800,78
437,524
903,42
681,368
714,296
535,387
728,904
665,961
452,345
545,638
8,210
760,284
604,116
859,1000
31,746
8,307
993,208
582,676
470,916
436,348
206,496
202,135
702,616
382,485
