410,640
88,577
398,235
606,104
360,897
466,653
23,695
445,115
372,278
423,191
145,539
615,81
633,644
160,721
661,913
263,262
770,450
633,972
367,450
416,699
840,498
123,227
820,431
875,192
167,440
572,251
528,649
213,87
198,505
731,185
184,790
705,125
667,992
236,129
296,372
519,971
519,810
713,670
587,769
958,254
931,607
161,373
244,187
480,478
656,166
946,157
583,34
528,237
108,276
556,670
161,153
232,63
318,692
262,202
56,472
319,931
59,614
748,684
488,795
419,951
60,505
96,478
987,171
541,172
668,214
207,734
533,42
308,771
850,82
361,291
965,814
983,608
871,995
977,549
518,795
930,364
749,249
2,817
711,583
885,879
916,45
23,930
31,687
897,47
538,308
208,739
600,887
787,427
435,126
98,575
982,998
713,889
309,637
384,109
687,482
117,562
375,62
894,156
512,466
506,383
376,399
821,137
415,439
165,914
575,916
243,412
566,16
924,391
209,354
811,803
556,469
376,679
287,316
430,867
453,43
376,683
92,432
844,516
23,750
880,412
778,470
209,13
670,489
505,713
691,398
122,827
769,333
134,36
330,736
424,153
309,345
553,776
339,647
754,719
679,376
519,126
287,147
778,411
709,747
458,158
573,339
679,261
883,122
632,304
745,713
154,896
652,614
781,194
309,608
111,370
69,954
927,971
990,132
761,568
493,121
265,743
152,594
189,942
751,895
446,58
251,135
199,685
325,261
597,870
842,779
31,171
740,1
205,296
858,505
834,209
686,944
651,492
372,82
989,651
561,728
64,498
216,468
291,727
449,147
175,736
992,348
135,984
517,99
653,963
86,742
525,250
898,377
548,650
14,505
86,792
162,343
648,847
879,904
339,476
195,266
122,901
691,863
392,340
396,972
939,575
858,17
447,731
837,35
699,107
771,335
288,134
35,739
206,689
726,209
619,186
116,933
176,698
797,121
893,494
46,520
802,465
667,282
111,77
323,451
27,930
945,92
769,282
133,497
184,763
375,636
999,614
671,139
935,997
587,127
416,584
315,345
159,380
669,811
188,6
801,834
539,4
97,976
298,828
597,140
331,648
475,410
554,327
19,915
999,180
952,269
979,693
521,586
512,708
789,206
704,707
44,81
372,337
558,299
969,216
517,923
464,716
87,751
926,593
697,281
582,224
637,701
291,371
124,395
946,60
821,56
893,638
793,447
613,41
433,72
304,836
933,978
814,679
371,669
601,313
197,718
509,406
335,826
355,637
772,248
348,636
990,106
823,989
817,774
626,217
751,386
381,289
659,853
638,789
127,649
657,217
184,537
506,502
25,564
297,602
975,160
999,601
768,520
6,835
107,63
295,745
951,832
564,413
594,832
390,358
950,903
210,505
373,365
358,72
92,534
925,318
967,327
727,571
525,907
159,301
921,930
264,763
717,988
671,247
173,204
643,568
837,906
776,697
85,620
559,620
994,926
512,840
534,577
852,266
330,539
285,277
857,286
612,209
79,831
885,232
332,286
677,715
442,452
348,472
215,656
484,460
513,632
199,944
264,367
141,11
377,145
257,649
911,103
786,687
707,110
831,340
494,958
127,169
438,460
545,99
430,220
322,844
641,329
738,12
551,24
879,803
835,720
145,418
500,227
673,827
793,722
880,586
456,534
214,539
395,448
351,521
34,99
898,808
932,59
987,661
562,758
19,852
280,184
573,428
497,609
377,353
822,853
673,461
375,688
433,249
696,855
898,961
700,475
927,160
963,892
858,707
899,243
174,635
600,962
239,604
710,496
167,210
395,872
531,662
967,233
542,578
274,818
314,238
321,443
808,375
371,847
935,306
270,235
494,918
104,104
863,333
350,656
300,664
98,320
277,189
785,818
154,70
288,447
895,110
30,220
321,698
775,13
450,38
705,992
714,326
764,580
253,27
240,252
672,144
44,87
404,505
224,182
639,14
333,978
957,497
869,42
205,388
352,335
948,692
334,853
52,702
776,365
582,298
269,702
490,796
117,188
740,812
115,101
978,585
397,465
798,175
